7100	 8505	 1	 0	 0.000426	 0.500000
7200	 8559	 1	 0	 0.000431	 0.600000
7200	 8500	 1	 0	 0.000454	 0.300000
7300	 8520	 1	 0	 0.000129	 0.400000
7300	 8552	 1	 0	 0.000219	 0.200000
7400	 8543	 1	 0	 0.000018	 0.300000
7500	 8531	 1	 0	 0.000524	 0.500000
7600	 8525	 1	 0	 0.000470	 0.700000
7600	 8526	 1	 0	 0.000318	 0.700000
7800	 8571	 1	 0	 0.000276	 0.700000
7900	 8561	 1	 0	 0.000373	 0.600000
7900	 8560	 1	 0	 0.000454	 0.400000
8000	 8613	 1	 0	 0.000081	 0.500000
8000	 8583	 1	 0	 0.000201	 0.700000
8100	 8634	 1	 0	 0.000457	 0.400000
8200	 8627	 1	 0	 0.000060	 0.800000
1	 8260	 0	 0	 0.000438	 0.600000
1	 8231	 0	 0	 0.000361	 0.500000
1	 8261	 0	 0	 0.000038	 0.700000
101	 8251	 0	 0	 0.000548	 0.300000
201	 8246	 0	 0	 0.000334	 0.700000
201	 8245	 0	 0	 0.000262	 0.700000
201	 8242	 0	 0	 0.000496	 0.100000
301	 8296	 0	 0	 0.000185	 0.700000
401	 8281	 0	 0	 0.000424	 0.700000
401	 8252	 0	 0	 0.000031	 0.700000
501	 8249	 0	 0	 0.000093	 0.800000
501	 8309	 0	 0	 0.000035	 0.800000
601	 8235	 0	 0	 0.000462	 0.800000
701	 8289	 0	 0	 0.000182	 0.200000
801	 8278	 0	 0	 0.000310	 0.700000
1001	 8324	 0	 0	 0.000146	 0.100000
1001	 8296	 0	 0	 0.000243	 0.600000
1101	 8347	 0	 0	 0.000512	 0.600000
1101	 8374	 0	 0	 0.000148	 0.500000
1301	 8356	 0	 0	 0.000110	 0.400000
1301	 8385	 0	 0	 0.000243	 0.600000
1401	 8379	 0	 0	 0.000467	 0.300000
1401	 8349	 0	 0	 0.000065	 0.200000
1501	 8340	 0	 0	 0.000402	 0.600000
1701	 8379	 0	 0	 0.000280	 0.800000
1701	 8381	 0	 0	 0.000183	 0.400000
1801	 8377	 0	 0	 0.000290	 0.800000
2001	 8419	 0	 0	 0.000059	 0.400000
2101	 8379	 0	 0	 0.000219	 0.700000
2101	 8410	 0	 0	 0.000204	 0.300000
2201	 8399	 0	 0	 0.000460	 0.700000
2201	 8459	 0	 0	 0.000018	 0.300000
2401	 8443	 0	 0	 0.000122	 0.300000
2501	 8492	 0	 0	 0.000003	 0.700000
2501	 8493	 0	 0	 0.000439	 0.300000
2801	 8500	 0	 0	 0.000425	 0.200000
2801	 8471	 0	 0	 0.000546	 0.700000
2901	 8553	 0	 0	 0.000271	 0.800000
3001	 8510	 0	 0	 0.000227	 0.500000
3401	 8571	 0	 0	 0.000056	 0.800000
3501	 8591	 0	 0	 0.000548	 0.600000
3501	 8590	 0	 0	 0.000224	 0.400000
3601	 8552	 0	 0	 0.000234	 0.600000
4001	 8603	 0	 0	 0.000513	 0.600000
4001	 8610	 0	 0	 0.000327	 0.700000
4101	 8600	 0	 0	 0.000257	 0.600000
4101	 8630	 0	 0	 0.000090	 0.400000
4201	 8277	 1	 0	 0.000012	 0.700000
4201	 8246	 1	 0	 0.000113	 0.300000
4301	 8241	 1	 0	 0.000380	 0.700000
4301	 8265	 1	 0	 0.000106	 0.700000
4501	 8314	 1	 0	 0.000525	 0.800000
4701	 8294	 1	 0	 0.000013	 0.300000
4901	 8277	 1	 0	 0.000183	 0.400000
5001	 8328	 1	 0	 0.000274	 0.300000
5001	 8329	 1	 0	 0.000004	 0.500000
5001	 8299	 1	 0	 0.000147	 0.400000
5101	 8292	 1	 0	 0.000283	 0.500000
5101	 8290	 1	 0	 0.000172	 0.400000
5301	 8302	 1	 0	 0.000455	 0.600000
5401	 8356	 1	 0	 0.000155	 0.400000
5601	 8427	 1	 0	 0.000143	 0.800000
5601	 8334	 1	 0	 0.000479	 0.800000
5701	 8360	 1	 0	 0.000057	 0.400000
5901	 8404	 1	 0	 0.000364	 0.500000
5901	 8370	 1	 0	 0.000142	 0.500000
6001	 8454	 1	 0	 0.000440	 0.700000
6101	 8382	 1	 0	 0.000045	 0.600000
6101	 8411	 1	 0	 0.000470	 0.500000
6101	 8412	 1	 0	 0.000051	 0.500000
6301	 8430	 1	 0	 0.000337	 0.600000
6401	 8482	 1	 0	 0.000269	 0.800000
6601	 8489	 1	 0	 0.000232	 0.400000
6601	 8429	 1	 0	 0.000165	 0.600000
6701	 8449	 1	 0	 0.000241	 0.700000
6801	 8473	 1	 0	 0.000203	 0.200000
6801	 8442	 1	 0	 0.000263	 0.700000
7001	 8520	 1	 0	 0.000301	 0.600000
7001	 8487	 1	 0	 0.000426	 0.400000
7101	 8537	 1	 0	 0.000431	 0.400000
7201	 8499	 1	 0	 0.000454	 0.300000
7301	 8554	 1	 0	 0.000129	 0.600000
7301	 8523	 1	 0	 0.000219	 0.600000
7401	 8540	 1	 0	 0.000018	 0.600000
7501	 8538	 1	 0	 0.000524	 0.800000
7501	 8535	 1	 0	 0.000470	 0.500000
7601	 8588	 1	 0	 0.000318	 0.500000
7801	 8568	 1	 0	 0.000276	 0.300000
7901	 8619	 1	 0	 0.000373	 0.500000
7901	 8561	 1	 0	 0.000454	 0.600000
8001	 8584	 1	 0	 0.000081	 0.700000
8101	 8599	 1	 0	 0.000201	 0.600000
8101	 8571	 1	 0	 0.000457	 0.600000
2	 8230	 0	 0	 0.000438	 0.200000
2	 8229	 0	 0	 0.000361	 0.200000
2	 8259	 0	 0	 0.000038	 0.600000
102	 8253	 0	 0	 0.000548	 0.600000
202	 8269	 0	 0	 0.000334	 0.600000
202	 8301	 0	 0	 0.000262	 0.800000
202	 8276	 0	 0	 0.000496	 0.800000
302	 8264	 0	 0	 0.000185	 0.200000
402	 8251	 0	 0	 0.000424	 0.700000
402	 8255	 0	 0	 0.000031	 0.300000
502	 8276	 0	 0	 0.000093	 0.200000
502	 8304	 0	 0	 0.000035	 0.700000
602	 8264	 0	 0	 0.000462	 0.800000
702	 8289	 0	 0	 0.000182	 0.200000
802	 8279	 0	 0	 0.000310	 0.500000
1002	 8355	 0	 0	 0.000146	 0.600000
1002	 8295	 0	 0	 0.000243	 0.600000
1102	 8314	 0	 0	 0.000512	 0.500000
1102	 8347	 0	 0	 0.000148	 0.600000
1302	 8355	 0	 0	 0.000110	 0.400000
1302	 8357	 0	 0	 0.000243	 0.100000
1402	 8379	 0	 0	 0.000467	 0.300000
1402	 8349	 0	 0	 0.000065	 0.200000
1502	 8430	 0	 0	 0.000402	 0.700000
1702	 8444	 0	 0	 0.000280	 0.800000
1702	 8380	 0	 0	 0.000183	 0.800000
1802	 8405	 0	 0	 0.000290	 0.200000
2002	 8422	 0	 0	 0.000059	 0.800000
2102	 8440	 0	 0	 0.000219	 0.200000
2102	 8439	 0	 0	 0.000204	 0.200000
2202	 8464	 0	 0	 0.000460	 0.600000
2202	 8427	 0	 0	 0.000018	 0.700000
2402	 8414	 0	 0	 0.000122	 0.700000
2502	 8493	 0	 0	 0.000003	 0.300000
2502	 8495	 0	 0	 0.000439	 0.300000
2802	 8529	 0	 0	 0.000425	 0.500000
2802	 8440	 0	 0	 0.000546	 0.800000
2902	 8548	 0	 0	 0.000271	 0.700000
3002	 8482	 0	 0	 0.000227	 0.600000
3302	 8516	 0	 0	 0.000056	 0.600000
3502	 8590	 0	 0	 0.000548	 0.400000
3502	 8562	 0	 0	 0.000224	 0.500000
3602	 8547	 0	 0	 0.000234	 0.800000
4002	 8603	 0	 0	 0.000513	 0.600000
4002	 8608	 0	 0	 0.000327	 0.400000
4002	 8578	 0	 0	 0.000257	 0.700000
4102	 8629	 0	 0	 0.000090	 0.400000
4202	 8247	 1	 0	 0.000012	 0.300000
4302	 8269	 1	 0	 0.000113	 0.500000
4302	 8268	 1	 0	 0.000380	 0.500000
4302	 8238	 1	 0	 0.000106	 0.100000
4502	 8250	 1	 0	 0.000525	 0.400000
4602	 8243	 1	 0	 0.000013	 0.500000
4902	 8278	 1	 0	 0.000183	 0.400000
4902	 8339	 1	 0	 0.000274	 0.800000
5002	 8295	 1	 0	 0.000004	 0.500000
5002	 8268	 1	 0	 0.000147	 0.600000
5002	 8331	 1	 0	 0.000283	 0.800000
5102	 8260	 1	 0	 0.000172	 0.800000
5202	 8370	 1	 0	 0.000455	 0.600000
5302	 8361	 1	 0	 0.000155	 0.400000
5502	 8347	 1	 0	 0.000143	 0.600000
5602	 8370	 1	 0	 0.000479	 0.600000
5602	 8337	 1	 0	 0.000057	 0.500000
5802	 8412	 1	 0	 0.000364	 0.600000
5802	 8411	 1	 0	 0.000142	 0.600000
5902	 8374	 1	 0	 0.000440	 0.700000
6002	 8393	 1	 0	 0.000045	 0.400000
6002	 8453	 1	 0	 0.000470	 0.700000
6002	 8362	 1	 0	 0.000051	 0.700000
6302	 8428	 1	 0	 0.000337	 0.300000
6302	 8429	 1	 0	 0.000269	 0.600000
6502	 8444	 1	 0	 0.000232	 0.800000
6502	 8470	 1	 0	 0.000165	 0.300000
6602	 8458	 1	 0	 0.000241	 0.700000
6702	 8483	 1	 0	 0.000203	 0.300000
6802	 8473	 1	 0	 0.000263	 0.200000
6902	 8496	 1	 0	 0.000301	 0.200000
7002	 8485	 1	 0	 0.000426	 0.400000
7102	 8478	 1	 0	 0.000431	 0.500000
7102	 8506	 1	 0	 0.000454	 0.500000
7202	 8559	 1	 0	 0.000129	 0.600000
7202	 8534	 1	 0	 0.000219	 0.800000
7302	 8522	 1	 0	 0.000018	 0.300000
7302	 8491	 1	 0	 0.000524	 0.700000
7402	 8514	 1	 0	 0.000470	 0.600000
7402	 8573	 1	 0	 0.000318	 0.500000
7602	 8555	 1	 0	 0.000276	 0.300000
7702	 8604	 1	 0	 0.000373	 0.700000
7702	 8605	 1	 0	 0.000454	 0.500000
7802	 8595	 1	 0	 0.000081	 0.600000
7902	 8589	 1	 0	 0.000201	 0.100000
8002	 8613	 1	 0	 0.000457	 0.500000
8102	 8602	 1	 0	 0.000060	 0.300000
3	 8262	 0	 0	 0.000438	 0.700000
3	 8232	 0	 0	 0.000361	 0.500000
3	 8260	 0	 0	 0.000038	 0.600000
103	 8278	 0	 0	 0.000548	 0.800000
203	 8242	 0	 0	 0.000334	 0.100000
203	 8304	 0	 0	 0.000262	 0.800000
203	 8241	 0	 0	 0.000496	 0.100000
303	 8266	 0	 0	 0.000185	 0.500000
403	 8256	 0	 0	 0.000424	 0.300000
403	 8258	 0	 0	 0.000031	 0.600000
503	 8278	 0	 0	 0.000093	 0.300000
503	 8310	 0	 0	 0.000035	 0.800000
603	 8330	 0	 0	 0.000462	 0.700000
703	 8290	 0	 0	 0.000182	 0.200000
703	 8260	 0	 0	 0.000310	 0.500000
1003	 8290	 0	 0	 0.000146	 0.800000
1003	 8325	 0	 0	 0.000243	 0.500000
1003	 8321	 0	 0	 0.000512	 0.400000
1103	 8373	 0	 0	 0.000148	 0.500000
1303	 8389	 0	 0	 0.000110	 0.600000
1303	 8330	 0	 0	 0.000243	 0.600000
1303	 8297	 0	 0	 0.000467	 0.800000
1403	 8382	 0	 0	 0.000065	 0.600000
1403	 8321	 0	 0	 0.000402	 0.800000
1603	 8420	 0	 0	 0.000280	 0.700000
1603	 8334	 0	 0	 0.000183	 0.800000
1803	 8406	 0	 0	 0.000290	 0.200000
2003	 8448	 0	 0	 0.000059	 0.400000
2003	 8449	 0	 0	 0.000219	 0.500000
2003	 8419	 0	 0	 0.000204	 0.400000
2103	 8441	 0	 0	 0.000460	 0.600000
2103	 8410	 0	 0	 0.000018	 0.300000
2303	 8456	 0	 0	 0.000122	 0.700000
2403	 8472	 0	 0	 0.000003	 0.400000
2403	 8414	 0	 0	 0.000439	 0.700000
2703	 8478	 0	 0	 0.000425	 0.200000
2803	 8469	 0	 0	 0.000546	 0.400000
2803	 8502	 0	 0	 0.000271	 0.500000
3003	 8544	 0	 0	 0.000227	 0.400000
3303	 8546	 0	 0	 0.000056	 0.200000
3403	 8535	 0	 0	 0.000548	 0.500000
3403	 8538	 0	 0	 0.000224	 0.400000
3503	 8562	 0	 0	 0.000234	 0.500000
3903	 8586	 0	 0	 0.000513	 0.500000
3903	 8582	 0	 0	 0.000327	 0.800000
4003	 8578	 0	 0	 0.000257	 0.700000
4003	 8633	 0	 0	 0.000090	 0.600000
4203	 8247	 1	 0	 0.000012	 0.200000
4203	 8277	 1	 0	 0.000113	 0.600000
4303	 8268	 1	 0	 0.000380	 0.500000
4303	 8235	 1	 0	 0.000106	 0.700000
4503	 8284	 1	 0	 0.000525	 0.400000
4603	 8275	 1	 0	 0.000013	 0.500000
4903	 8340	 1	 0	 0.000183	 0.700000
4903	 8309	 1	 0	 0.000274	 0.400000
5003	 8325	 1	 0	 0.000004	 0.700000
5003	 8295	 1	 0	 0.000147	 0.700000
5103	 8290	 1	 0	 0.000283	 0.400000
5103	 8292	 1	 0	 0.000172	 0.400000
5203	 8369	 1	 0	 0.000455	 0.700000
5303	 8365	 1	 0	 0.000155	 0.600000
5503	 8345	 1	 0	 0.000143	 0.300000
5603	 8367	 1	 0	 0.000479	 0.100000
5703	 8359	 1	 0	 0.000057	 0.300000
5903	 8400	 1	 0	 0.000364	 0.500000
5903	 8373	 1	 0	 0.000142	 0.600000
6003	 8425	 1	 0	 0.000440	 0.500000
6103	 8446	 1	 0	 0.000045	 0.500000
6103	 8443	 1	 0	 0.000470	 0.500000
6203	 8407	 1	 0	 0.000051	 0.500000
6403	 8417	 1	 0	 0.000337	 0.500000
6403	 8420	 1	 0	 0.000269	 0.400000
6603	 8495	 1	 0	 0.000232	 0.800000
6603	 8462	 1	 0	 0.000165	 0.200000
6703	 8483	 1	 0	 0.000241	 0.200000
6803	 8503	 1	 0	 0.000203	 0.400000
6903	 8468	 1	 0	 0.000263	 0.600000
7003	 8517	 1	 0	 0.000301	 0.200000
7103	 8509	 1	 0	 0.000426	 0.200000
7203	 8529	 1	 0	 0.000431	 0.200000
7203	 8530	 1	 0	 0.000454	 0.200000
7303	 8523	 1	 0	 0.000129	 0.500000
7303	 8582	 1	 0	 0.000219	 0.600000
7403	 8544	 1	 0	 0.000018	 0.100000
7503	 8563	 1	 0	 0.000524	 0.300000
7603	 8587	 1	 0	 0.000470	 0.400000
7603	 8585	 1	 0	 0.000318	 0.200000
7803	 8627	 1	 0	 0.000276	 0.700000
7903	 8620	 1	 0	 0.000373	 0.500000
7903	 8619	 1	 0	 0.000454	 0.500000
8003	 8612	 1	 0	 0.000081	 0.100000
8003	 8613	 1	 0	 0.000201	 0.400000
8103	 8599	 1	 0	 0.000457	 0.700000
8203	 8593	 1	 0	 0.000060	 0.400000
4	 8261	 0	 0	 0.000438	 0.600000
4	 8259	 0	 0	 0.000361	 0.600000
4	 8229	 0	 0	 0.000038	 0.200000
104	 8279	 0	 0	 0.000548	 0.700000
204	 8274	 0	 0	 0.000334	 0.400000
204	 8241	 0	 0	 0.000262	 0.300000
204	 8244	 0	 0	 0.000496	 0.200000
304	 8231	 0	 0	 0.000185	 0.600000
404	 8286	 0	 0	 0.000424	 0.200000
404	 8256	 0	 0	 0.000031	 0.300000
404	 8314	 0	 0	 0.000093	 0.700000
504	 8279	 0	 0	 0.000035	 0.500000
604	 8271	 0	 0	 0.000462	 0.700000
704	 8349	 0	 0	 0.000182	 0.800000
704	 8261	 0	 0	 0.000310	 0.600000
1004	 8323	 0	 0	 0.000146	 0.200000
1004	 8322	 0	 0	 0.000243	 0.500000
1004	 8326	 0	 0	 0.000512	 0.300000
1104	 8346	 0	 0	 0.000148	 0.100000
1304	 8328	 0	 0	 0.000110	 0.400000
1304	 8362	 0	 0	 0.000243	 0.600000
1404	 8322	 0	 0	 0.000467	 0.700000
1404	 8320	 0	 0	 0.000065	 0.600000
1504	 8397	 0	 0	 0.000402	 0.800000
1704	 8387	 0	 0	 0.000280	 0.700000
1704	 8411	 0	 0	 0.000183	 0.600000
1804	 8434	 0	 0	 0.000290	 0.500000
2004	 8415	 0	 0	 0.000059	 0.600000
2004	 8417	 0	 0	 0.000219	 0.200000
2104	 8469	 0	 0	 0.000204	 0.600000
2104	 8441	 0	 0	 0.000460	 0.400000
2204	 8430	 0	 0	 0.000018	 0.500000
2404	 8473	 0	 0	 0.000122	 0.300000
2404	 8504	 0	 0	 0.000003	 0.600000
2404	 8472	 0	 0	 0.000439	 0.600000
2804	 8499	 0	 0	 0.000425	 0.100000
2804	 8501	 0	 0	 0.000546	 0.400000
2904	 8492	 0	 0	 0.000271	 0.400000
3004	 8483	 0	 0	 0.000227	 0.600000
3304	 8546	 0	 0	 0.000056	 0.400000
3404	 8535	 0	 0	 0.000548	 0.700000
3504	 8563	 0	 0	 0.000224	 0.700000
3604	 8582	 0	 0	 0.000234	 0.100000
3904	 8587	 0	 0	 0.000513	 0.600000
4004	 8609	 0	 0	 0.000327	 0.600000
4004	 8637	 0	 0	 0.000257	 0.200000
4004	 8633	 0	 0	 0.000090	 0.700000
4204	 8245	 1	 0	 0.000012	 0.500000
4304	 8239	 1	 0	 0.000113	 0.200000
4304	 8241	 1	 0	 0.000380	 0.500000
4304	 8238	 1	 0	 0.000106	 0.300000
4504	 8283	 1	 0	 0.000525	 0.400000
4704	 8293	 1	 0	 0.000013	 0.400000
4904	 8279	 1	 0	 0.000183	 0.600000
5004	 8295	 1	 0	 0.000274	 0.700000
5004	 8329	 1	 0	 0.000004	 0.400000
5004	 8271	 1	 0	 0.000147	 0.800000
5104	 8319	 1	 0	 0.000283	 0.200000
5104	 8289	 1	 0	 0.000172	 0.400000
5304	 8306	 1	 0	 0.000455	 0.700000
5404	 8357	 1	 0	 0.000155	 0.600000
5604	 8371	 1	 0	 0.000143	 0.800000
5704	 8357	 1	 0	 0.000479	 0.400000
5804	 8439	 1	 0	 0.000057	 0.800000
5904	 8461	 1	 0	 0.000364	 0.800000
6004	 8456	 1	 0	 0.000142	 0.800000
6004	 8455	 1	 0	 0.000440	 0.800000
6104	 8418	 1	 0	 0.000045	 0.600000
6104	 8442	 1	 0	 0.000470	 0.700000
6204	 8437	 1	 0	 0.000051	 0.300000
6404	 8421	 1	 0	 0.000337	 0.700000
6504	 8440	 1	 0	 0.000269	 0.200000
6604	 8491	 1	 0	 0.000232	 0.300000
6604	 8520	 1	 0	 0.000165	 0.800000
6704	 8484	 1	 0	 0.000241	 0.200000
6804	 8445	 1	 0	 0.000203	 0.600000
6904	 8557	 1	 0	 0.000263	 0.800000
7004	 8546	 1	 0	 0.000301	 0.700000
7104	 8507	 1	 0	 0.000426	 0.300000
7204	 8560	 1	 0	 0.000431	 0.600000
7204	 8559	 1	 0	 0.000454	 0.600000
7304	 8523	 1	 0	 0.000129	 0.500000
7304	 8553	 1	 0	 0.000219	 0.400000
7404	 8545	 1	 0	 0.000018	 0.500000
7404	 8543	 1	 0	 0.000524	 0.100000
7504	 8506	 1	 0	 0.000470	 0.700000
7504	 8596	 1	 0	 0.000318	 0.700000
7704	 8545	 1	 0	 0.000276	 0.600000
7804	 8572	 1	 0	 0.000373	 0.600000
7804	 8569	 1	 0	 0.000454	 0.300000
7904	 8560	 1	 0	 0.000081	 0.500000
8004	 8582	 1	 0	 0.000201	 0.400000
8004	 8580	 1	 0	 0.000457	 0.600000
8204	 8623	 1	 0	 0.000060	 0.200000
5	 8234	 0	 0	 0.000438	 0.700000
5	 8260	 0	 0	 0.000361	 0.600000
5	 8229	 0	 0	 0.000038	 0.200000
105	 8253	 0	 0	 0.000548	 0.500000
105	 8256	 0	 0	 0.000334	 0.800000
205	 8239	 0	 0	 0.000262	 0.600000
205	 8271	 0	 0	 0.000496	 0.400000
305	 8233	 0	 0	 0.000185	 0.300000
305	 8267	 0	 0	 0.000424	 0.700000
405	 8284	 0	 0	 0.000031	 0.500000
405	 8256	 0	 0	 0.000093	 0.300000
505	 8278	 0	 0	 0.000035	 0.200000
605	 8330	 0	 0	 0.000462	 0.700000
705	 8289	 0	 0	 0.000182	 0.100000
705	 8323	 0	 0	 0.000310	 0.800000
1005	 8298	 0	 0	 0.000146	 0.800000
1005	 8355	 0	 0	 0.000243	 0.500000
1005	 8324	 0	 0	 0.000512	 0.200000
1105	 8341	 0	 0	 0.000148	 0.800000
1305	 8358	 0	 0	 0.000110	 0.200000
1305	 8362	 0	 0	 0.000243	 0.600000
1405	 8410	 0	 0	 0.000467	 0.700000
1405	 8322	 0	 0	 0.000065	 0.700000
1505	 8431	 0	 0	 0.000402	 0.700000
1705	 8385	 0	 0	 0.000280	 0.300000
1705	 8444	 0	 0	 0.000183	 0.800000
1805	 8438	 0	 0	 0.000290	 0.500000
2005	 8449	 0	 0	 0.000059	 0.400000
2005	 8388	 0	 0	 0.000219	 0.500000
2105	 8440	 0	 0	 0.000204	 0.200000
2105	 8380	 0	 0	 0.000460	 0.700000
2205	 8431	 0	 0	 0.000018	 0.300000
2405	 8411	 0	 0	 0.000122	 0.800000
2405	 8443	 0	 0	 0.000003	 0.300000
2505	 8436	 0	 0	 0.000439	 0.700000
2805	 8472	 0	 0	 0.000425	 0.500000
2805	 8439	 0	 0	 0.000546	 0.800000
2905	 8553	 0	 0	 0.000271	 0.600000
3005	 8544	 0	 0	 0.000227	 0.300000
3305	 8515	 0	 0	 0.000056	 0.600000
3505	 8620	 0	 0	 0.000548	 0.800000
3505	 8592	 0	 0	 0.000224	 0.500000
3605	 8554	 0	 0	 0.000234	 0.700000
4005	 8608	 0	 0	 0.000513	 0.300000
4005	 8606	 0	 0	 0.000327	 0.400000
4005	 8634	 0	 0	 0.000257	 0.700000
4105	 8631	 0	 0	 0.000090	 0.600000
4205	 8250	 1	 0	 0.000012	 0.500000
4305	 8238	 1	 0	 0.000113	 0.300000
4305	 8241	 1	 0	 0.000380	 0.500000
4305	 8235	 1	 0	 0.000106	 0.700000
4505	 8255	 1	 0	 0.000525	 0.800000
4605	 8301	 1	 0	 0.000013	 0.600000
4905	 8278	 1	 0	 0.000183	 0.400000
5005	 8332	 1	 0	 0.000274	 0.600000
5005	 8271	 1	 0	 0.000004	 0.800000
5005	 8296	 1	 0	 0.000147	 0.700000
5105	 8321	 1	 0	 0.000283	 0.300000
5105	 8320	 1	 0	 0.000172	 0.200000
5305	 8335	 1	 0	 0.000455	 0.500000
5405	 8296	 1	 0	 0.000155	 0.700000
5505	 8344	 1	 0	 0.000143	 0.600000
5605	 8372	 1	 0	 0.000479	 0.800000
5705	 8330	 1	 0	 0.000057	 0.700000
5905	 8372	 1	 0	 0.000364	 0.500000
5905	 8433	 1	 0	 0.000142	 0.600000
6005	 8395	 1	 0	 0.000440	 0.500000
6105	 8385	 1	 0	 0.000045	 0.500000
6105	 8441	 1	 0	 0.000470	 0.700000
6105	 8384	 1	 0	 0.000051	 0.500000
6405	 8448	 1	 0	 0.000337	 0.300000
6405	 8477	 1	 0	 0.000269	 0.600000
6605	 8466	 1	 0	 0.000232	 0.800000
6605	 8493	 1	 0	 0.000165	 0.500000
6705	 8483	 1	 0	 0.000241	 0.200000
6805	 8503	 1	 0	 0.000203	 0.400000
6805	 8506	 1	 0	 0.000263	 0.400000
7005	 8486	 1	 0	 0.000301	 0.500000
7005	 8517	 1	 0	 0.000426	 0.200000
7105	 8512	 1	 0	 0.000431	 0.600000
7205	 8533	 1	 0	 0.000454	 0.700000
7305	 8551	 1	 0	 0.000129	 0.200000
7305	 8494	 1	 0	 0.000219	 0.800000
7405	 8573	 1	 0	 0.000018	 0.400000
7405	 8541	 1	 0	 0.000524	 0.400000
7505	 8596	 1	 0	 0.000470	 0.700000
7505	 8534	 1	 0	 0.000318	 0.300000
7705	 8637	 1	 0	 0.000276	 0.800000
7805	 8571	 1	 0	 0.000373	 0.600000
7805	 8572	 1	 0	 0.000454	 0.600000
7905	 8564	 1	 0	 0.000081	 0.800000
8005	 8581	 1	 0	 0.000201	 0.400000
8005	 8582	 1	 0	 0.000457	 0.400000
8205	 8622	 1	 0	 0.000060	 0.600000
