8753	 8746	 87530	 1535
8754	 8679	 8754	 1569
8755	 8754	 8755	 1602
8755	 8821	 87550	 1603
8755	 8673	 875500	 1604
8756	 8826	 8756	 1636
8756	 8689	 87560	 1637
8756	 8678	 875600	 1638
8756	 8743	 8756000	 1639
8757	 8684	 8757	 1663
8757	 8754	 87570	 1664
8757	 8765	 875700	 1665
8800	 9028	 8800	 3
8802	 8876	 8802	 57
8803	 8658	 8803	 82
8804	 8732	 8804	 106
8804	 8647	 88040	 107
8805	 8953	 8805	 137
8806	 8732	 8806	 161
8806	 8729	 88060	 162
8807	 9029	 8807	 192
8807	 8798	 88070	 193
8809	 8652	 8809	 245
8809	 8811	 88090	 246
8809	 8954	 880900	 247
8809	 8801	 8809000	 248
8810	 8666	 8810	 274
8810	 8877	 88100	 275
8810	 8800	 881000	 276
8810	 8819	 8810000	 277
8812	 8743	 8812	 335
8812	 8736	 88120	 336
8812	 9110	 881200	 337
8814	 8819	 8814	 397
8815	 8750	 8815	 422
8815	 8884	 88150	 423
8816	 8731	 8816	 446
8817	 8740	 8817	 470
8817	 8972	 88170	 471
8817	 8670	 881700	 472
8817	 8808	 8817000	 473
8818	 8736	 8818	 496
8818	 8810	 88180	 497
8818	 8886	 881800	 498
8818	 8733	 8818000	 499
8819	 8741	 8819	 529
8821	 8741	 8821	 590
8822	 8737	 8822	 621
8823	 8814	 8823	 651
8824	 9046	 8824	 679
8824	 8970	 88240	 680
8824	 8742	 882400	 681
8824	 8746	 8824000	 682
8825	 8899	 8825	 711
8826	 8834	 8826	 744
8828	 8746	 8828	 804
8828	 8829	 88280	 805
8828	 8749	 882800	 806
8828	 8681	 8828000	 807
8828	 9059	 88280000	 808
8829	 8830	 8829	 821
8829	 8978	 88290	 822
8830	 8905	 8830	 850
8831	 8756	 8831	 864
8832	 9054	 8832	 889
8833	 8766	 8833	 920
8833	 8986	 88330	 921
8834	 8845	 8834	 953
8835	 8766	 8835	 983
8835	 8837	 88350	 984
8836	 8768	 8836	 1015
8836	 8763	 88360	 1016
8837	 8909	 8837	 1045
8838	 8908	 8838	 1074
8839	 8832	 8839	 1093
8840	 8688	 8840	 1109
8840	 8990	 88400	 1110
8840	 8764	 884000	 1111
8840	 8695	 8840000	 1112
8841	 8758	 8841	 1147
8841	 8990	 88410	 1148
8841	 8691	 884100	 1149
8842	 8693	 8842	 1173
8842	 8766	 88420	 1174
8842	 8849	 884200	 1175
8844	 8852	 8844	 1240
8844	 8838	 88440	 1241
8844	 8916	 884400	 1242
8844	 8837	 8844000	 1243
8845	 8762	 8845	 1279
8845	 8692	 88450	 1280
8846	 8773	 8846	 1313
8847	 8920	 8847	 1349
8847	 8850	 88470	 1350
8848	 8697	 8848	 1384
8848	 8931	 88480	 1385
8848	 8933	 884800	 1386
8848	 8857	 8848000	 1387
8848	 9070	 88480000	 1388
8849	 8699	 8849	 1426
8849	 8697	 88490	 1427
8849	 9009	 884900	 1428
8852	 8780	 8852	 1506
8852	 8999	 88520	 1507
8854	 8845	 8854	 1570
8854	 8929	 88540	 1571
8855	 9002	 8855	 1605
8900	 9127	 8900	 4
8901	 8984	 8901	 36
8901	 8827	 89010	 37
8901	 9045	 890100	 38
8903	 9131	 8903	 83
8903	 9058	 89030	 84
8905	 8829	 8905	 138
8908	 8980	 8908	 223
8910	 8844	 8910	 278
8912	 8979	 8912	 338
8913	 9066	 8913	 363
8914	 8829	 8914	 398
8914	 8999	 89140	 399
8914	 8686	 891400	 400
8919	 8997	 8919	 530
8919	 9069	 89190	 531
8919	 8922	 891900	 532
8924	 8925	 8924	 683
8926	 8845	 8926	 745
8927	 8925	 8927	 767
8932	 8779	 8932	 890
8932	 8704	 89320	 891
8932	 8922	 893200	 892
8932	 8926	 8932000	 893
8933	 8785	 8933	 922
8933	 8930	 89330	 923
8934	 8931	 8934	 954
8934	 8850	 89340	 955
8934	 9156	 893400	 956
8934	 8929	 8934000	 957
8936	 8855	 8936	 1017
8936	 8930	 89360	 1018
8937	 8787	 8937	 1046
8938	 8784	 8938	 1075
8938	 9152	 89380	 1076
8939	 8785	 8939	 1094
8940	 9015	 8940	 1113
8940	 8943	 89400	 1114
8941	 9024	 8941	 1150
8942	 8869	 8942	 1176
8942	 8870	 89420	 1177
8942	 8717	 894200	 1178
8942	 9094	 8942000	 1179
8944	 9021	 8944	 1244
8944	 8868	 89440	 1245
8946	 9094	 8946	 1314
8946	 9095	 89460	 1315
8947	 8955	 8947	 1351
8948	 8957	 8948	 1389
8948	 8881	 89480	 1390
8948	 8796	 894800	 1391
8948	 9023	 8948000	 1392
8949	 8796	 8949	 1429
8951	 9107	 8951	 1478
8952	 9097	 8952	 1508
8952	 8879	 89520	 1509
8953	 9024	 8953	 1536
8953	 8944	 89530	 1537
8954	 8962	 8954	 1572
8954	 8959	 89540	 1573
8954	 8809	 895400	 1574
8955	 8808	 8955	 1606
8955	 8727	 89550	 1607
8955	 8878	 895500	 1608
8956	 9111	 8956	 1640
8957	 8891	 8957	 1666
8957	 9104	 89570	 1667
9000	 9006	 9000	 5
9000	 8932	 90000	 6
9000	 8854	 900000	 7
9001	 8858	 9001	 39
9001	 9152	 90010	 40
9001	 9066	 900100	 41
9001	 8992	 9001000	 42
9001	 8919	 90010000	 43
9002	 9149	 9002	 58
9003	 9002	 9003	 85
9003	 9158	 90030	 86
9003	 8848	 900300	 87
9004	 9161	 9004	 108
9004	 8854	 90040	 109
9005	 8998	 9005	 139
9005	 8849	 90050	 140
9005	 9080	 900500	 141
9006	 9009	 9006	 163
9006	 8860	 90060	 164
9007	 9155	 9007	 194
9007	 8859	 90070	 195
9009	 9234	 9009	 249
9011	 8864	 9011	 304
9012	 8861	 9012	 339
9013	 8938	 9013	 364
9013	 9003	 90130	 365
9013	 9163	 901300	 366
9013	 9001	 9013000	 367
9014	 9160	 9014	 401
9014	 9005	 90140	 402
9014	 8859	 901400	 403
9014	 8936	 9014000	 404
9015	 9251	 9015	 424
9016	 8873	 9016	 447
9017	 9022	 9017	 474
9017	 9097	 90170	 475
9017	 9096	 901700	 476
9017	 8944	 9017000	 477
9018	 8942	 9018	 500
9019	 9322	 9019	 533
9020	 9024	 9020	 553
9020	 8876	 90200	 554
9021	 8940	 9021	 591
9021	 8871	 90210	 592
9022	 9097	 9022	 622
9023	 8875	 9023	 652
9023	 8957	 90230	 653
9023	 9245	 902300	 654
9025	 9250	 9025	 712
9025	 9090	 90250	 713
9025	 9023	 902500	 714
9025	 9182	 9025000	 715
9026	 9170	 9026	 746
9026	 9102	 90260	 747
9026	 9176	 902600	 748
9027	 9178	 9027	 768
9027	 9099	 90270	 769
9027	 9023	 902700	 770
9027	 9035	 9027000	 771
9027	 8798	 90270000	 772
9028	 8945	 9028	 809
9028	 8946	 90280	 810
9029	 9033	 9029	 823
9030	 9033	 9030	 851
9030	 9113	 90300	 852
9031	 8887	 9031	 865
9031	 8948	 90310	 866
9031	 8877	 903100	 867
9031	 9174	 9031000	 868
9032	 9031	 9032	 894
9032	 8962	 90320	 895
9034	 9188	 9034	 958
9034	 9039	 90340	 959
9035	 9040	 9035	 985
9035	 9037	 90350	 986
9036	 8967	 9036	 1019
9036	 9105	 90360	 1020
9036	 9106	 903600	 1021
9037	 9191	 9037	 1047
9037	 8882	 90370	 1048
9037	 9106	 903700	 1049
9039	 8811	 9039	 1095
9041	 9039	 9041	 1151
9042	 8969	 9042	 1180
9042	 8959	 90420	 1181
9043	 9112	 9043	 1213
9044	 8890	 9044	 1246
9045	 8890	 9045	 1281
9045	 8964	 90450	 1282
9045	 9041	 904500	 1283
9046	 8897	 9046	 1316
9046	 9114	 90460	 1317
9046	 9115	 904600	 1318
9046	 9128	 9046000	 1319
9047	 8967	 9047	 1352
9047	 8819	 90470	 1353
9048	 9129	 9048	 1393
9049	 9192	 9049	 1430
9049	 9046	 90490	 1431
9049	 8902	 904900	 1432
9050	 8968	 9050	 1459
9050	 8897	 90500	 1460
9051	 9126	 9051	 1479
9051	 8970	 90510	 1480
9051	 8903	 905100	 1481
9052	 9200	 9052	 1510
9053	 9125	 9053	 1538
9053	 8901	 90530	 1539
9054	 8971	 9054	 1575
9054	 8902	 90540	 1576
9054	 8990	 905400	 1577
9055	 9046	 9055	 1609
9055	 9204	 90550	 1610
9055	 9057	 905500	 1611
9056	 9055	 9056	 1641
9100	 8865	 9100	 8
9101	 9021	 9101	 44
9101	 8949	 91010	 45
9102	 8883	 9102	 59
9103	 9110	 9103	 88
9104	 9033	 9104	 110
9104	 9108	 91040	 111
9105	 8877	 9105	 142
9105	 8868	 91050	 143
9106	 9261	 9106	 165
9106	 9177	 91060	 166
9107	 8958	 9107	 196
9107	 9172	 91070	 197
9108	 9193	 9108	 224
9109	 8952	 9109	 250
9110	 9190	 9110	 279
9111	 9045	 9111	 305
9111	 9102	 91110	 306
9111	 9114	 911100	 307
9111	 8886	 9111000	 308
9111	 9255	 91110000	 309
9112	 9177	 9112	 340
9118	 9340	 9118	 501
9119	 8974	 9119	 534
9119	 9117	 91190	 535
9119	 8969	 911900	 536
9119	 9042	 9119000	 537
9119	 9122	 91190000	 538
9120	 9123	 9120	 555
9120	 8892	 91200	 556
9120	 8973	 912000	 557
9120	 9039	 9120000	 558
9120	 9054	 91200000	 559
9120	 9275	 912000000	 560
9121	 9123	 9121	 593
9124	 9121	 9124	 684
9126	 9061	 9126	 749
9127	 8974	 9127	 773
9127	 9134	 91270	 774
9127	 9132	 912700	 775
9127	 9131	 9127000	 776
9129	 9056	 9129	 824
9130	 9196	 9130	 853
9132	 9217	 9132	 896
9132	 9060	 91320	 897
9132	 8901	 913200	 898
9133	 9204	 9133	 924
9133	 9072	 91330	 925
9134	 9143	 9134	 960
9135	 8987	 9135	 987
9135	 9055	 91350	 988
9135	 9220	 913500	 989
9135	 8985	 9135000	 990
9136	 8987	 9136	 1022
9136	 9144	 91360	 1023
9137	 9287	 9137	 1050
9138	 9055	 9138	 1077
9138	 8994	 91380	 1078
9139	 9065	 9139	 1096
9139	 8982	 91390	 1097
9140	 9221	 9140	 1115
9140	 9146	 91400	 1116
9141	 8929	 9141	 1152
9142	 9289	 9142	 1182
9143	 9210	 9143	 1214
9143	 8989	 91430	 1215
9143	 9136	 914300	 1216
9144	 9229	 9144	 1247
9144	 8917	 91440	 1248
9145	 8992	 9145	 1284
9146	 9137	 9146	 1320
9146	 9065	 91460	 1321
9147	 9157	 9147	 1354
9147	 9213	 91470	 1355
9147	 8991	 914700	 1356
9148	 9294	 9148	 1394
9148	 9227	 91480	 1395
9149	 9000	 9149	 1433
9149	 9225	 91490	 1434
9151	 8997	 9151	 1482
9151	 8935	 91510	 1483
9152	 9005	 9152	 1511
9153	 9297	 9153	 1540
9153	 9005	 91530	 1541
9153	 9233	 915300	 1542
9153	 9087	 9153000	 1543
9154	 9298	 9154	 1578
9154	 9234	 91540	 1579
9154	 8922	 915400	 1580
9155	 9084	 9155	 1612
9156	 9077	 9156	 1642
9156	 8934	 91560	 1643
9156	 9163	 915600	 1644
9156	 9009	 9156000	 1645
9157	 9155	 9157	 1668
9157	 9013	 91570	 1669
9200	 9049	 9200	 9
9200	 9273	 92000	 10
9200	 9122	 920000	 11
9200	 9353	 9200000	 12
9201	 9200	 9201	 46
9201	 9128	 92010	 47
9202	 9118	 9202	 60
9203	 9202	 9203	 89
9203	 9351	 92030	 90
9205	 9123	 9205	 144
9205	 9210	 92050	 145
9207	 9065	 9207	 198
9208	 9051	 9208	 225
9211	 9132	 9211	 310
9211	 9277	 92110	 311
9211	 9205	 921100	 312
9211	 9355	 9211000	 313
9212	 9211	 9212	 341
9212	 9141	 92120	 342
9212	 9130	 921200	 343
9213	 9438	 9213	 368
9213	 9288	 92130	 369
9213	 9064	 921300	 370
9213	 9057	 9213000	 371
9215	 8913	 9215	 425
9216	 9068	 9216	 448
9217	 9157	 9217	 478
9217	 9434	 92170	 479
9220	 9298	 9220	 561
9220	 9072	 92200	 562
9221	 9374	 9221	 594
9223	 8998	 9223	 655
9223	 9288	 92230	 656
9225	 9305	 9225	 716
9225	 9158	 92250	 717
9225	 9078	 922500	 718
9225	 9080	 9225000	 719
9226	 9230	 9226	 750
9226	 9143	 92260	 751
9226	 9372	 922600	 752
9227	 9387	 9227	 777
9228	 9162	 9228	 811
9229	 9226	 9229	 825
9230	 9149	 9230	 854
9231	 9087	 9231	 869
9232	 9087	 9232	 899
9232	 9089	 92320	 900
9233	 9314	 9233	 926
9233	 9086	 92330	 927
9233	 9231	 923300	 928
9233	 9372	 9233000	 929
9234	 9305	 9234	 961
9234	 9232	 92340	 962
9234	 9314	 923400	 963
9235	 9231	 9235	 991
9236	 9088	 9236	 1024
9236	 9313	 92360	 1025
9236	 9079	 923600	 1026
9237	 9153	 9237	 1051
9237	 9386	 92370	 1052
9238	 9075	 9238	 1079
9240	 9320	 9240	 1117
9240	 9248	 92400	 1118
9241	 9168	 9241	 1153
9241	 9175	 92410	 1154
9242	 9017	 9242	 1183
9242	 9325	 92420	 1184
9243	 9096	 9243	 1217
9243	 9105	 92430	 1218
9244	 9318	 9244	 1249
9244	 9098	 92440	 1250
9245	 9391	 9245	 1285
9245	 9096	 92450	 1286
9245	 9247	 924500	 1287
9245	 9328	 9245000	 1288
9245	 9091	 92450000	 1289
9246	 9091	 9246	 1322
9246	 9100	 92460	 1323
9246	 9398	 924600	 1324
9247	 9317	 9247	 1357
9247	 9399	 92470	 1358
9247	 9175	 924700	 1359
9247	 9168	 9247000	 1360
9248	 9093	 9248	 1396
9248	 9179	 92480	 1397
9249	 9402	 9249	 1435
9249	 9259	 92490	 1436
9249	 9247	 924900	 1437
9249	 9184	 9249000	 1438
9249	 9176	 92490000	 1439
9250	 9257	 9250	 1461
9250	 9244	 92500	 1462
9251	 9317	 9251	 1484
9252	 9253	 9252	 1512
9252	 9402	 92520	 1513
9252	 9245	 925200	 1514
9253	 9249	 9253	 1544
9253	 9396	 92530	 1545
9253	 9477	 925300	 1546
9254	 9188	 9254	 1581
9254	 9405	 92540	 1582
9255	 9324	 9255	 1613
9255	 9187	 92550	 1614
9255	 9262	 925500	 1615
9256	 9019	 9256	 1646
9300	 9372	 9300	 13
9300	 9378	 93000	 14
9301	 9376	 9301	 48
9301	 9311	 93010	 49
9301	 9227	 930100	 50
9302	 9296	 9302	 61
9303	 9299	 9303	 91
9303	 9227	 93030	 92
9303	 9087	 930300	 93
9304	 9295	 9304	 112
9304	 9220	 93040	 113
9305	 9453	 9305	 146
9306	 9298	 9306	 167
9306	 9226	 93060	 168
9307	 9153	 9307	 199
9307	 9225	 93070	 200
9308	 9454	 9308	 226
9312	 9313	 9312	 344
9313	 9309	 9313	 372
9313	 9232	 93130	 373
9313	 9234	 931300	 374
9314	 9389	 9314	 405
9314	 9157	 93140	 406
9314	 9460	 931400	 407
9314	 9382	 9314000	 408
9316	 9241	 9316	 449
9317	 9472	 9317	 480
9317	 9247	 93170	 481
9319	 9402	 9319	 539
9319	 9317	 93190	 540
9319	 9543	 931900	 541
9320	 9404	 9320	 563
9320	 9090	 93200	 564
9321	 9326	 9321	 595
9322	 9474	 9322	 623
9322	 9394	 93220	 624
9325	 9475	 9325	 720
9325	 9175	 93250	 721
9325	 9259	 932500	 722
9326	 9253	 9326	 753
9327	 9406	 9327	 778
9327	 9396	 93270	 779
9329	 9250	 9329	 826
9329	 9475	 93290	 827
9329	 9412	 932900	 828
9332	 9265	 9332	 901
9332	 9485	 93320	 902
9332	 9543	 933200	 903
9333	 9180	 9333	 930
9334	 9486	 9334	 964
9334	 9399	 93340	 965
9334	 9402	 933400	 966
9335	 9490	 9335	 992
9335	 9261	 93350	 993
9336	 9190	 9336	 1027
9336	 9341	 93360	 1028
9336	 9189	 933600	 1029
9337	 9193	 9337	 1053
9338	 9182	 9338	 1080
9339	 9409	 9339	 1098
9339	 9336	 93390	 1099
9340	 9190	 9340	 1119
9340	 9269	 93400	 1120
9340	 9196	 934000	 1121
9340	 9193	 9340000	 1122
9341	 9409	 9341	 1155
9341	 9266	 93410	 1156
9342	 9261	 9342	 1185
9342	 9199	 93420	 1186
9343	 9265	 9343	 1219
9344	 9434	 9344	 1251
9345	 9192	 9345	 1290
9345	 9202	 93450	 1291
9345	 9567	 934500	 1292
9346	 9193	 9346	 1325
9346	 9263	 93460	 1326
9347	 9195	 9347	 1361
9347	 9342	 93470	 1362
9348	 9352	 9348	 1398
9348	 9265	 93480	 1399
9348	 9205	 934800	 1400
9348	 9204	 9348000	 1401
9350	 9276	 9350	 1463
9352	 9418	 9352	 1515
9352	 9127	 93520	 1516
9352	 9267	 935200	 1517
9352	 9271	 9352000	 1518
9353	 9497	 9353	 1547
9353	 9358	 93530	 1548
9355	 9579	 9355	 1616
9355	 9415	 93550	 1617
9400	 9552	 9400	 15
9400	 9469	 94000	 16
9400	 9406	 940000	 17
9400	 9097	 9400000	 18
9401	 9407	 9401	 51
9402	 9476	 9402	 62
9402	 9478	 94020	 63
9404	 9334	 9404	 114
9404	 9251	 94040	 115
9404	 9470	 940400	 116
9404	 9337	 9404000	 117
9405	 9412	 9405	 147
9405	 9326	 94050	 148
9406	 9336	 9406	 169
9406	 9558	 94060	 170
9406	 9325	 940600	 171
9406	 9412	 9406000	 172
9407	 9490	 9407	 201
9407	 9324	 94070	 202
9407	 9635	 940700	 203
9408	 9324	 9408	 227
9409	 9191	 9409	 251
9410	 9182	 9410	 280
9410	 9259	 94100	 281
9411	 9341	 9411	 314
9411	 9492	 94110	 315
9411	 9406	 941100	 316
9412	 9347	 9412	 345
9412	 9332	 94120	 346
9412	 9571	 941200	 347
9413	 9336	 9413	 375
9413	 9196	 94130	 376
9414	 9412	 9414	 409
9415	 9569	 9415	 426
9415	 9481	 94150	 427
9416	 9272	 9416	 450
9417	 9350	 9417	 482
9417	 9711	 94170	 483
9418	 9486	 9418	 502
9419	 9339	 9419	 542
9420	 9426	 9420	 565
9420	 9273	 94200	 566
9421	 9492	 9421	 596
9421	 9277	 94210	 597
9421	 9273	 942100	 598
9421	 9411	 9421000	 599
9422	 9567	 9422	 625
9422	 9278	 94220	 626
9422	 9430	 942200	 627
9422	 9499	 9422000	 628
9422	 9574	 94220000	 629
9423	 9415	 9423	 657
9423	 9421	 94230	 658
9423	 9339	 942300	 659
9423	 9355	 9423000	 660
9424	 9503	 9424	 685
9424	 9498	 94240	 686
9425	 9351	 9425	 723
9425	 9426	 94250	 724
9425	 9509	 942500	 725
9426	 9425	 9426	 754
9426	 9343	 94260	 755
9427	 9429	 9427	 780
9427	 9278	 94270	 781
9427	 9272	 942700	 782
9428	 9511	 9428	 812
9428	 9273	 94280	 813
9429	 9345	 9429	 829
9429	 9584	 94290	 830
9430	 9274	 9430	 855
9433	 9438	 9433	 931
9433	 9731	 94330	 932
9434	 9355	 9434	 967
9435	 9284	 9435	 994
9436	 9208	 9436	 1030
9436	 9430	 94360	 1031
9437	 9362	 9437	 1054
9437	 9507	 94370	 1055
9440	 9369	 9440	 1123
9440	 9506	 94400	 1124
9440	 9579	 944000	 1125
9441	 9295	 9441	 1157
9442	 9286	 9442	 1187
9442	 9145	 94420	 1188
9444	 9300	 9444	 1252
9444	 9450	 94440	 1253
9444	 9519	 944400	 1254
9444	 9293	 9444000	 1255
9445	 9376	 9445	 1293
9447	 9382	 9447	 1363
9448	 9368	 9448	 1402
9448	 9298	 94480	 1403
9448	 9516	 944800	 1404
9449	 9514	 9449	 1440
9449	 9371	 94490	 1441
9449	 9749	 944900	 1442
9451	 9529	 9451	 1485
9451	 9594	 94510	 1486
9452	 9224	 9452	 1519
9452	 9604	 94520	 1520
9452	 9295	 945200	 1521
9453	 9460	 9453	 1549
9454	 9371	 9454	 1583
9454	 9306	 94540	 1584
9454	 9445	 945400	 1585
9455	 9378	 9455	 1618
9456	 9609	 9456	 1647
9500	 9565	 9500	 19
9500	 9646	 95000	 20
9501	 9567	 9501	 52
9502	 9570	 9502	 64
9504	 9351	 9504	 118
9504	 9566	 95040	 119
9506	 9361	 9506	 173
9506	 9521	 95060	 174
9507	 9356	 9507	 204
9507	 9440	 95070	 205
9508	 9586	 9508	 228
9508	 9587	 95080	 229
9509	 9424	 9509	 252
9509	 9503	 95090	 253
9509	 9418	 950900	 254
9510	 9365	 9510	 282
9510	 9655	 95100	 283
9510	 9654	 951000	 284
9510	 9430	 9510000	 285
9510	 9445	 95100000	 286
9510	 9213	 951000000	 287
9511	 9518	 9511	 317
9511	 9570	 95110	 318
9513	 9440	 9513	 377
9513	 9361	 95130	 378
9513	 9438	 951300	 379
9513	 9357	 9513000	 380
9514	 9434	 9514	 410
9514	 9521	 95140	 411
9514	 9662	 951400	 412
9516	 9451	 9516	 451
9516	 9369	 95160	 452
9516	 9592	 951600	 453
9517	 9599	 9517	 484
9517	 9600	 95170	 485
9517	 9594	 951700	 486
9518	 9445	 9518	 503
9518	 9587	 95180	 504
9518	 9509	 951800	 505
9518	 9279	 9518000	 506
9519	 9363	 9519	 543
9519	 9513	 95190	 544
9520	 9373	 9520	 567
9520	 9674	 95200	 568
9520	 9665	 952000	 569
9521	 9597	 9521	 600
9521	 9587	 95210	 601
9522	 9457	 9522	 630
9522	 9519	 95220	 631
9522	 9524	 952200	 632
9523	 9454	 9523	 661
9523	 9593	 95230	 662
9524	 9592	 9524	 687
9524	 9371	 95240	 688
9524	 9516	 952400	 689
9524	 9590	 9524000	 690
9524	 9610	 95240000	 691
9525	 9381	 9525	 726
9525	 9592	 95250	 727
9525	 9445	 952500	 728
9527	 9370	 9527	 783
9527	 9679	 95270	 784
9527	 9457	 952700	 785
9528	 9600	 9528	 814
9529	 9751	 9529	 831
9529	 9374	 95290	 832
9531	 9457	 9531	 870
9532	 9378	 9532	 904
9532	 9453	 95320	 905
9533	 9607	 9533	 933
9534	 9450	 9534	 968
9534	 9686	 95340	 969
9535	 9689	 9535	 995
9536	 9602	 9536	 1032
9537	 9610	 9537	 1056
9537	 9460	 95370	 1057
9537	 9453	 953700	 1058
9538	 9606	 9538	 1081
9539	 9683	 9539	 1100
9540	 9472	 9540	 1126
9540	 9474	 95400	 1127
9542	 9615	 9542	 1189
9542	 9550	 95420	 1190
9542	 9471	 954200	 1191
9542	 9317	 9542000	 1192
9543	 9466	 9543	 1220
9543	 9469	 95430	 1221
9544	 9616	 9544	 1256
9544	 9390	 95440	 1257
9545	 9397	 9545	 1294
9545	 9466	 95450	 1295
9546	 9474	 9546	 1327
9546	 9399	 95460	 1328
9546	 9624	 954600	 1329
9547	 9393	 9547	 1364
9547	 9390	 95470	 1365
9548	 9398	 9548	 1405
9549	 9771	 9549	 1443
9551	 9542	 9551	 1487
9551	 9632	 95510	 1488
9552	 9618	 9552	 1522
9552	 9483	 95520	 1523
9552	 9699	 955200	 1524
9553	 9703	 9553	 1550
9553	 9470	 95530	 1551
9553	 9716	 955300	 1552
9554	 9619	 9554	 1586
9555	 9559	 9555	 1619
9600	 9372	 9600	 21
9600	 9757	 96000	 22
9601	 9521	 9601	 53
9601	 9826	 96010	 54
9602	 9596	 9602	 65
9602	 9830	 96020	 66
9603	 9447	 9603	 94
9603	 9311	 96030	 95
9604	 9457	 9604	 120
9604	 9673	 96040	 121
9605	 9522	 9605	 149
9606	 9834	 9606	 175
9606	 9530	 96060	 176
9607	 9674	 9607	 206
9607	 9681	 96070	 207
9608	 9688	 9608	 230
9609	 9834	 9609	 255
9609	 9532	 96090	 256
9609	 9464	 960900	 257
9609	 9459	 9609000	 258
9609	 9762	 96090000	 259
9609	 9309	 960900000	 260
9610	 9456	 9610	 288
9610	 9613	 96100	 289
9611	 9681	 9611	 319
9611	 9754	 96110	 320
9611	 9756	 961100	 321
9611	 9377	 9611000	 322
9612	 9604	 9612	 348
9612	 9685	 96120	 349
